DSEX,Date,Open,High,Low,Close,64248935
DSEX,08/01/2018,5302.63,5370.44,5302.63,5348.20,210819351
DSEX,08/02/2018,5348.20,5408.03,5348.20,5399.79,222985406
DSEX,08/05/2018,5399.79,5410.26,5353.30,5357.02,206508776
DSEX,08/06/2018,5357.02,5365.19,5330.92,5353.41,175132132
DSEX,08/07/2018,5353.41,5399.23,5353.41,5381.88,196547284
DSEX,08/08/2018,5381.88,5430.11,5374.80,5405.95,191380376
DSEX,08/09/2018,5405.95,5435.53,5395.02,5407.00,196484596
DSEX,08/12/2018,5407.00,5424.07,5388.74,5407.18,250888830
DSEX,08/13/2018,5407.18,5450.02,5377.22,5378.72,181081010
DSEX,08/14/2018,5378.72,5417.05,5377.81,5408.45,172225372
DSEX,08/16/2018,5408.45,5479.43,5408.45,5467.74,176072863
DSEX,08/19/2018,5467.74,5549.72,5467.74,5538.50,208444394
DSEX,08/20/2018,5538.50,5582.29,5514.77,5571.19,154978948
DSEX,08/26/2018,5574.20,5602.50,5551.03,5596.91,126632853
DSEX,08/27/2018,5601.96,5615.16,5572.56,5584.97,160981282
DSEX,08/28/2018,5587.90,5624.32,5584.97,5619.41,171318114
DSEX,08/29/2018,5624.79,5641.76,5596.90,5603.25,184776670
DSEX,08/30/2018,5604.67,5631.42,5600.64,5600.64,208383312
DSEX,09/03/2018,5608.97,5624.56,5585.02,5590.42,184111428
DSEX,09/04/2018,5595.87,5609.15,5548.11,5552.80,170379554
DSEX,09/05/2018,5554.34,5588.27,5552.80,5562.23,182791319
DSEX,09/06/2018,5569.93,5609.00,5562.23,5574.24,200105517
DSEX,09/09/2018,5584.29,5587.45,5548.04,5549.78,209440813
DSEX,09/10/2018,5557.16,5573.52,5536.69,5540.11,224247464
DSEX,09/11/2018,5554.02,5568.64,5540.11,5543.93,164672489
DSEX,09/12/2018,5557.18,5570.80,5526.71,5529.81,188525127
DSEX,09/13/2018,5545.69,5551.57,5496.41,5500.61,221399128
DSEX,09/16/2018,5513.84,5517.91,5461.95,5464.17,173640560
DSEX,09/17/2018,5470.56,5478.15,5436.11,5443.80,164087287
DSEX,09/18/2018,5458.30,5487.37,5443.80,5472.60,179570712
DSEX,09/19/2018,5486.34,5539.08,5472.60,5505.05,197812758
DSEX,09/20/2018,5515.04,5531.33,5463.97,5467.05,174708746
DSEX,09/23/2018,5472.69,5475.38,5410.47,5415.24,159033447
DSEX,09/24/2018,5416.70,5425.72,5348.62,5357.54,124098565
DSEX,09/25/2018,5365.99,5391.71,5346.91,5386.88,111250086
DSEX,09/26/2018,5395.33,5415.54,5385.58,5390.85,127649112
DSEX,09/27/2018,5394.60,5401.84,5330.94,5342.88,117460646
DSEX,09/30/2018,5344.55,5380.08,5321.70,5368.95,110809289
DSEX,10/01/2018,5376.11,5412.51,5367.44,5369.91,117294885
DSEX,10/02/2018,5379.71,5394.76,5369.91,5380.93,124285824
DSEX,10/03/2018,5383.62,5433.34,5380.93,5422.65,145727125
DSEX,10/04/2018,5429.56,5446.34,5409.23,5418.27,146356290
DSEX,10/07/2018,5429.45,5437.90,5402.34,5410.81,187007557
DSEX,10/08/2018,5419.38,5462.09,5410.81,5440.94,182218695
DSEX,10/09/2018,5450.48,5499.79,5440.94,5455.81,160320824
DSEX,10/10/2018,5463.60,5470.86,5433.12,5436.15,167813178
DSEX,10/11/2018,5447.06,5475.70,5433.83,5435.01,147519870
DSEX,10/14/2018,5437.76,5470.68,5431.35,5446.40,154717841
DSEX,10/15/2018,5450.93,5454.18,5380.73,5384.41,116295464
DSEX,10/16/2018,5388.08,5406.99,5365.66,5399.88,118579480
DSEX,10/17/2018,5405.29,5416.16,5376.57,5380.78,130743962
DSEX,10/18/2018,5385.13,5394.30,5365.98,5381.51,126336653
DSEX,10/21/2018,5385.53,5404.81,5325.92,5331.16,124368971
DSEX,10/22/2018,5339.43,5341.47,5251.95,5251.95,115194939
DSEX,10/23/2018,5264.68,5288.35,5231.32,5252.67,102805204
DSEX,10/24/2018,5263.46,5295.88,5252.67,5276.33,98346974
DSEX,10/25/2018,5275.12,5309.80,5273.05,5282.04,116380912
DSEX,10/28/2018,5277.78,5282.53,5212.23,5212.23,110769135
DSEX,10/29/2018,5214.34,5257.71,5190.41,5246.51,125985451
DSEX,10/30/2018,5265.24,5317.98,5246.51,5299.07,148548842
DSEX,10/31/2018,5295.01,5309.50,5275.02,5284.12,148388166
DSEX,11/01/2018,5292.75,5298.96,5254.52,5258.47,138059117
DSEX,11/04/2018,5265.28,5270.82,5234.13,5238.98,143395878
DSEX,11/05/2018,5239.44,5269.21,5223.67,5224.94,143196958
DSEX,11/06/2018,5228.71,5239.62,5203.35,5204.35,105143336
DSEX,11/07/2018,5208.65,5248.64,5204.35,5242.21,128436362
DSEX,11/08/2018,5249.50,5270.51,5242.21,5259.11,150204458
DSEX,11/11/2018,5271.14,5304.72,5259.11,5278.97,128705018
DSEX,11/12/2018,5284.72,5285.24,5235.74,5239.06,132009513
DSEX,11/13/2018,5245.11,5266.35,5239.06,5258.58,120948196
DSEX,11/14/2018,5273.63,5278.19,5234.77,5245.58,143593531
DSEX,11/15/2018,5245.58,5254.39,5237.56,5244.62,130756905
DSEX,11/18/2018,5244.62,5273.72,5244.62,5256.06,135708718
DSEX,11/19/2018,5256.06,5281.05,5250.47,5257.10,176160821
DSEX,11/20/2018,5257.10,5309.06,5256.32,5298.83,168025377
DSEX,11/22/2018,5298.83,5326.40,5298.83,5305.95,128905415
DSEX,11/25/2018,5313.19,5316.60,5268.38,5276.24,124784629
DSEX,11/26/2018,5276.24,5291.34,5276.24,5279.25,135327345
DSEX,11/27/2018,5279.25,5304.24,5279.25,5288.54,149105045
DSEX,11/28/2018,5288.54,5304.09,5281.24,5286.72,155499005
DSEX,11/29/2018,5286.72,5300.96,5272.44,5281.25,179691747
DSEX,12/02/2018,5281.25,5298.12,5275.41,5290.76,175692131
DSEX,12/03/2018,5290.76,5319.62,5290.76,5296.55,167637010
DSEX,12/04/2018,5296.55,5350.76,5296.55,5345.42,214055779
DSEX,12/05/2018,5345.42,5385.55,5345.42,5361.11,215842062
DSEX,12/06/2018,5361.11,5370.94,5326.29,5332.80,150585016
DSEX,12/09/2018,5332.80,5345.42,5303.94,5306.22,126995721
DSEX,12/10/2018,5306.22,5329.41,5280.72,5295.69,126798296
DSEX,12/11/2018,5295.69,5310.71,5259.40,5275.76,112939502
DSEX,12/12/2018,5275.76,5293.10,5259.87,5265.84,110401389
DSEX,12/13/2018,5265.84,5294.24,5250.44,5251.01,123738449
DSEX,12/17/2018,5251.01,5266.42,5216.23,5218.01,86002224
DSEX,12/18/2018,5218.01,5246.66,5218.01,5233.59,84353114
DSEX,12/19/2018,5233.59,5253.80,5233.59,5242.56,96288870
DSEX,12/20/2018,5242.56,5277.88,5242.56,5265.31,116117071
DSEX,12/23/2018,5265.31,5289.05,5263.76,5281.77,89288131
DSEX,12/24/2018,5281.77,5306.60,5280.46,5300.09,94498141
DSEX,12/26/2018,5303.14,5355.24,5300.09,5349.18,112875035
DSEX,12/27/2018,5352.55,5395.90,5345.91,5385.64,137755509
DSEX,01/01/2019,5413.06,5474.49,5385.64,5465.25,153047450
DSEX,01/02/2019,5476.64,5505.51,5443.26,5496.43,198372613
DSEX,01/03/2019,5508.91,5596.83,5496.43,5590.47,269486824
DSEX,01/06/2019,5608.44,5703.87,5585.74,5687.00,314245271
DSEX,01/07/2019,5702.60,5714.65,5646.01,5655.18,294047424
DSEX,01/08/2019,5664.41,5778.42,5655.18,5770.77,299381556
DSEX,01/09/2019,5783.90,5812.22,5764.19,5798.59,278680186
DSEX,01/10/2019,5811.11,5828.33,5781.59,5797.30,224767466
DSEX,01/13/2019,5815.14,5867.90,5797.30,5860.21,247238201
DSEX,01/14/2019,5862.72,5888.22,5833.75,5836.23,262277838
DSEX,01/15/2019,5848.41,5873.28,5834.73,5863.27,290819438
DSEX,01/16/2019,5879.14,5901.95,5833.58,5839.48,256152883
DSEX,01/17/2019,5843.52,5848.49,5810.64,5825.57,287571237
DSEX,01/20/2019,5852.94,5900.03,5825.57,5887.27,297353997
DSEX,01/21/2019,5903.02,5914.19,5855.20,5859.30,246161271
DSEX,01/22/2019,5863.73,5899.87,5851.55,5865.46,268949870
DSEX,01/23/2019,5865.50,5943.63,5865.46,5925.24,336051627
DSEX,01/24/2019,5925.24,5959.10,5925.24,5950.01,335663530
DSEX,01/27/2019,5950.01,5992.09,5932.15,5939.45,379210844
DSEX,01/28/2019,5939.45,5973.01,5898.03,5904.22,276402927
DSEX,01/29/2019,5904.22,5942.46,5894.73,5924.53,254505087
DSEX,01/30/2019,5934.92,5942.24,5881.46,5884.11,273524294
DSEX,01/31/2019,5893.75,5893.75,5816.84,5821.01,260347154
DSEX,02/03/2019,5821.01,5842.21,5795.39,5801.33,240669433
DSEX,02/04/2019,5801.33,5855.05,5801.33,5828.07,202913804
DSEX,02/05/2019,5828.07,5843.15,5788.98,5800.24,171913882
DSEX,02/06/2019,5800.24,5819.96,5771.46,5786.00,167927141
DSEX,02/07/2019,5786.00,5841.98,5786.00,5811.92,161761324
DSEX,02/10/2019,5811.92,5837.99,5760.03,5763.73,164652666
DSEX,02/11/2019,5763.73,5768.44,5709.93,5733.91,162163884
DSEX,02/12/2019,5733.91,5762.09,5717.38,5731.95,220266854
DSEX,02/13/2019,5731.95,5752.40,5731.95,5748.31,174715969
DSEX,02/14/2019,5748.31,5768.48,5738.91,5750.29,252500565
DSEX,02/17/2019,5750.29,5794.56,5750.29,5775.82,194909495
DSEX,02/18/2019,5775.82,5779.86,5721.04,5724.52,208137023
DSEX,02/19/2019,5724.52,5742.23,5713.48,5735.92,129327421
DSEX,02/20/2019,5735.92,5756.51,5735.92,5745.83,120491317
DSEX,02/24/2019,5745.83,5750.61,5710.35,5714.27,119877420
DSEX,02/25/2019,5714.27,5762.10,5714.27,5755.79,130242400
DSEX,02/26/2019,5755.79,5770.39,5735.16,5738.64,132439230
DSEX,02/27/2019,5738.64,5745.10,5703.17,5711.82,144450458
DSEX,03/03/2019,5711.82,5730.79,5704.67,5723.07,146138429
DSEX,03/04/2019,5723.07,5732.24,5680.61,5682.41,123658428
DSEX,03/05/2019,5682.41,5710.04,5678.43,5687.48,120093396
DSEX,03/06/2019,5687.48,5705.52,5682.47,5686.38,123724837
DSEX,03/07/2019,5686.38,5709.18,5676.46,5688.45,112102398
DSEX,03/10/2019,5688.45,5731.50,5688.45,5710.06,100599483
DSEX,03/11/2019,5710.06,5724.52,5687.63,5690.82,112952012
DSEX,03/12/2019,5690.82,5749.85,5667.83,5682.43,113128241
DSEX,03/13/2019,5682.43,5712.48,5650.80,5653.21,140933856
DSEX,03/14/2019,5653.21,5690.35,5652.53,5655.81,104535644
DSEX,03/18/2019,5655.81,5674.91,5588.32,5604.90,88226188
DSEX,03/19/2019,5604.90,5640.18,5578.88,5631.29,87152609
DSEX,03/20/2019,5631.29,5665.34,5594.86,5600.55,78618883
DSEX,03/21/2019,5600.55,5617.69,5570.15,5570.15,72887979
DSEX,03/24/2019,5570.15,5570.15,5507.57,5512.07,71905016
DSEX,03/25/2019,5512.07,5546.66,5506.85,5530.07,70655330
DSEX,03/27/2019,5530.07,5551.70,5499.60,5502.48,64800473
DSEX,03/28/2019,5502.48,5526.96,5502.48,5505.49,68310006
DSEX,03/31/2019,5505.49,5522.01,5489.37,5491.90,74995671
DSEX,04/01/2019,5491.90,5518.25,5491.90,5503.08,80998719
DSEX,04/02/2019,5503.08,5552.00,5503.08,5522.17,90309296
DSEX,04/03/2019,5522.17,5526.77,5450.55,5452.19,83807228
DSEX,04/04/2019,5452.19,5472.97,5422.87,5459.91,71444995
DSEX,04/07/2019,5459.91,5478.07,5431.90,5433.89,66093456
DSEX,04/08/2019,5433.89,5450.47,5368.67,5372.23,80482949
DSEX,04/09/2019,5372.23,5396.41,5311.07,5318.75,76471943
DSEX,04/10/2019,5318.75,5343.28,5259.57,5261.60,64026094
DSEX,04/11/2019,5261.60,5336.73,5261.60,5326.39,63821067
DSEX,04/15/2019,5326.39,5370.91,5306.89,5309.47,59092822
DSEX,04/16/2019,5309.47,5309.47,5225.18,5248.91,65705806
DSEX,04/17/2019,5248.91,5289.15,5221.81,5259.41,73683814
DSEX,04/18/2019,5259.41,5328.51,5256.98,5321.41,86045608
DSEX,04/21/2019,5321.41,5354.36,5308.94,5323.73,84257208
DSEX,04/23/2019,5329.42,5330.32,5255.88,5260.85,76392774
DSEX,04/24/2019,5260.48,5268.68,5210.19,5240.36,76924162
DSEX,04/25/2019,5240.07,5270.31,5240.07,5266.17,110200765
DSEX,04/28/2019,5264.24,5279.84,5235.77,5238.19,91799779
DSEX,04/29/2019,5235.86,5238.75,5169.11,5175.46,80109824
DSEX,04/30/2019,5182.83,5219.26,5175.46,5202.85,108894495
DSEX,05/02/2019,5217.53,5299.02,5202.85,5286.75,131810591
DSEX,05/05/2019,5305.72,5401.61,5286.75,5394.90,156601757
DSEX,05/06/2019,5408.64,5410.19,5339.64,5342.08,134707415
DSEX,05/07/2019,5348.72,5362.20,5281.75,5289.99,121476640
DSEX,05/08/2019,5293.82,5303.46,5261.87,5272.38,95277855
DSEX,05/09/2019,5278.89,5300.01,5264.74,5275.83,127300273
DSEX,05/12/2019,5286.15,5308.48,5268.76,5273.92,126859498
DSEX,05/13/2019,5279.27,5286.59,5242.59,5247.82,104460187
DSEX,05/14/2019,5247.54,5264.37,5213.30,5217.91,84831856
DSEX,05/15/2019,5221.25,5238.03,5192.26,5196.03,92796288
DSEX,05/16/2019,5199.53,5236.39,5196.03,5230.78,107724621
DSEX,05/19/2019,5258.30,5338.38,5230.78,5335.70,177422385
DSEX,05/20/2019,5335.29,5342.67,5268.31,5276.14,131860472
DSEX,05/21/2019,5270.58,5276.14,5223.15,5236.84,108444930
DSEX,05/22/2019,5241.12,5262.65,5235.54,5250.94,86110390
DSEX,05/23/2019,5252.91,5264.85,5247.78,5250.59,116960844
DSEX,05/26/2019,5254.98,5268.09,5235.94,5253.32,108624022
DSEX,05/27/2019,5254.01,5262.16,5244.06,5253.54,119877034
DSEX,05/28/2019,5256.65,5333.58,5253.54,5328.76,115005040
DSEX,05/29/2019,5329.83,5365.22,5327.54,5354.19,101699310
DSEX,05/30/2019,5357.18,5383.72,5353.88,5377.74,115315194
DSEX,06/09/2019,5382.44,5408.16,5377.74,5402.96,90834125
DSEX,06/10/2019,5409.56,5436.77,5400.93,5431.59,131139424
DSEX,06/11/2019,5438.69,5478.66,5431.59,5475.98,148515663
DSEX,06/12/2019,5478.53,5485.88,5456.42,5469.63,136778633
DSEX,06/13/2019,5473.02,5481.21,5462.83,5474.30,175835887
DSEX,06/16/2019,5493.36,5504.05,5428.08,5430.83,151324069
DSEX,06/17/2019,5436.35,5439.03,5371.29,5375.29,161170505
DSEX,06/18/2019,5377.68,5406.71,5370.49,5400.23,175952370
DSEX,06/19/2019,5405.48,5425.15,5400.23,5411.40,161701470
DSEX,06/20/2019,5421.67,5425.58,5393.70,5395.62,133805891
DSEX,06/23/2019,5398.43,5404.27,5372.36,5383.89,100480085
DSEX,06/24/2019,5383.93,5389.67,5364.27,5379.15,124535009
DSEX,06/25/2019,5380.74,5391.64,5376.16,5380.96,121649676
DSEX,06/26/2019,5383.95,5413.51,5380.96,5410.70,114773794
DSEX,06/27/2019,5416.90,5439.77,5410.70,5430.04,149010076
DSEX,06/30/2019,5430.04,5442.94,5417.67,5421.62,129308115
DSEX,07/02/2019,5421.62,5423.87,5373.26,5384.92,146238240
DSEX,07/03/2019,5384.92,5398.10,5371.17,5372.21,135463918
DSEX,07/04/2019,5372.21,5384.48,5364.47,5380.79,184260717
DSEX,07/07/2019,5380.79,5389.66,5331.46,5333.08,172928750
DSEX,07/08/2019,5333.08,5338.20,5306.57,5318.61,146926492
DSEX,07/09/2019,5318.61,5328.04,5271.25,5280.04,199088204
DSEX,07/10/2019,5280.04,5283.19,5225.49,5230.63,157252343
DSEX,07/11/2019,5230.63,5250.84,5206.59,5222.30,136365156
DSEX,07/14/2019,5222.30,5228.73,5175.19,5179.49,126937153
DSEX,07/15/2019,5179.49,5179.79,5084.35,5091.48,109468649
DSEX,07/16/2019,5091.48,5136.64,5089.05,5124.44,96280623
DSEX,07/17/2019,5124.44,5143.96,5120.87,5133.13,126609756
DSEX,07/18/2019,5133.13,5148.49,5125.52,5130.69,142093445
DSEX,07/21/2019,5130.69,5156.50,5026.81,5033.74,148618049
DSEX,07/22/2019,5033.74,5055.39,4924.79,4966.44,166029605
DSEX,07/23/2019,4966.44,5079.35,4966.44,5077.75,127723782
DSEX,07/24/2019,5077.75,5083.54,5019.91,5077.28,167722237
DSEX,07/25/2019,5077.28,5137.76,5077.28,5133.25,182675242
DSEX,07/28/2019,5133.25,5160.59,5120.25,5133.93,154683115
DSEX,07/29/2019,5133.93,5169.04,5133.93,5160.74,144559908
DSEX,07/30/2019,5160.74,5178.01,5119.67,5125.02,139491350
DSEX,07/31/2019,5125.02,5148.68,5112.95,5138.79,139380806
DSEX,08/01/2019,5138.79,5176.87,5138.79,5169.73,142241102
DSEX,08/04/2019,5169.74,5189.11,5169.73,5172.86,135731235
DSEX,08/05/2019,5172.86,5175.31,5143.60,5160.37,126190050
DSEX,08/06/2019,5160.37,5203.16,5160.37,5187.29,148183934
DSEX,08/07/2019,5187.29,5209.66,5183.34,5187.20,129450144
DSEX,08/08/2019,5187.20,5210.38,5178.45,5201.42,97915708
DSEX,08/18/2019,5201.42,5226.13,5199.95,5216.53,90617337
DSEX,08/19/2019,5216.53,5241.92,5216.53,5227.26,128599113
DSEX,08/20/2019,5227.26,5259.15,5222.04,5227.49,128549447
DSEX,08/21/2019,5227.49,5245.36,5217.75,5223.41,156781388
DSEX,08/22/2019,5223.41,5254.64,5223.41,5236.85,165411333
DSEX,08/25/2019,5236.85,5261.47,5220.56,5223.72,149064474
DSEX,08/26/2019,5223.72,5223.72,5159.11,5165.76,131553729
DSEX,08/27/2019,5165.76,5186.21,5163.30,5178.70,123725835
DSEX,08/28/2019,5178.70,5201.03,5137.57,5139.99,112919462
DSEX,08/29/2019,5139.99,5144.95,5093.19,5095.77,112706613
DSEX,09/01/2019,5095.77,5111.54,5070.24,5070.68,80133432
DSEX,09/02/2019,5070.68,5082.77,5030.10,5033.53,106478224
DSEX,09/03/2019,5033.53,5044.85,4996.42,5007.05,90776756
DSEX,09/04/2019,5007.05,5022.94,4976.63,4986.37,91813370
DSEX,09/05/2019,4986.37,5025.48,4986.37,5013.01,110779302
DSEX,09/08/2019,5013.02,5050.67,5013.01,5033.79,96934026
DSEX,09/09/2019,5033.79,5044.87,5002.76,5008.96,95835124
DSEX,09/11/2019,5008.96,5017.30,4930.09,4933.17,128363126
DSEX,09/12/2019,4933.17,4942.53,4906.99,4933.89,89614648
DSEX,09/15/2019,4933.89,4946.22,4915.28,4942.23,76930475
DSEX,09/16/2019,4942.23,4970.46,4939.71,4959.73,90515526
DSEX,09/17/2019,4959.73,4990.89,4925.45,4928.98,104377815
DSEX,09/18/2019,4928.98,4964.23,4885.85,4888.01,97689655
DSEX,09/19/2019,4888.01,4927.55,4839.08,4855.98,97319904
DSEX,09/22/2019,4855.98,4930.02,4855.98,4920.96,66617098
DSEX,09/23/2019,4920.96,5036.32,4920.96,5000.23,142975202
DSEX,09/24/2019,5000.23,5016.39,4953.98,4958.72,128237802
DSEX,09/25/2019,4958.72,4970.88,4916.84,4951.73,105989383
DSEX,09/26/2019,4951.73,4984.06,4951.73,4968.46,118483564
DSEX,09/29/2019,4968.46,4997.11,4962.83,4975.73,123120629
DSEX,09/30/2019,4975.73,4984.94,4946.82,4947.63,228242684
DSEX,10/01/2019,4947.64,4967.81,4936.21,4949.39,105106105
DSEX,10/02/2019,4949.40,4961.54,4932.41,4936.37,109518373
DSEX,10/03/2019,4946.93,4958.13,4931.30,4937.82,126067143
DSEX,10/06/2019,4939.89,4955.67,4916.68,4916.68,101461270
DSEX,10/07/2019,4916.69,4921.69,4886.66,4894.31,104271288
DSEX,10/09/2019,4894.31,4904.61,4860.59,4862.25,94358773
DSEX,10/10/2019,4862.26,4864.74,4805.60,4810.21,94728284
DSEX,10/13/2019,4810.22,4829.46,4759.22,4761.87,85992563
DSEX,10/14/2019,4761.88,4769.65,4708.53,4711.30,96452518
DSEX,10/15/2019,4728.18,4827.48,4711.30,4821.64,105846585
DSEX,10/16/2019,4829.90,4830.89,4763.67,4781.62,94767877
DSEX,10/17/2019,4774.78,4781.62,4741.98,4770.99,100551701
DSEX,10/20/2019,4769.68,4796.99,4761.38,4782.09,104737889
DSEX,10/21/2019,4784.94,4790.97,4753.35,4761.42,115888787
DSEX,10/22/2019,4765.32,4774.62,4694.82,4708.68,97269680
DSEX,10/23/2019,4711.70,4738.75,4692.41,4726.62,91502124
DSEX,10/24/2019,4734.21,4778.02,4723.24,4772.00,104753099
DSEX,10/27/2019,4772.95,4784.53,4739.89,4752.64,83997660
DSEX,10/28/2019,4748.06,4752.64,4692.23,4699.22,117688901
DSEX,10/29/2019,4699.23,4713.80,4656.23,4670.74,134234250
DSEX,10/30/2019,4670.75,4697.16,4670.74,4683.20,111439034
DSEX,10/31/2019,4683.21,4701.86,4654.99,4682.90,136764152
DSEX,11/03/2019,4682.90,4721.09,4682.90,4712.08,116886701
DSEX,11/04/2019,4712.09,4720.67,4665.58,4678.36,94533228
DSEX,11/05/2019,4678.36,4710.11,4678.36,4703.70,107976785
DSEX,11/06/2019,4703.70,4756.53,4703.70,4754.69,141536517
DSEX,11/07/2019,4761.76,4783.87,4754.69,4771.91,128916602
DSEX,11/11/2019,4771.91,4793.02,4767.31,4781.47,100128013
DSEX,11/12/2019,4781.47,4798.34,4772.62,4779.18,132934246
DSEX,11/13/2019,4779.19,4784.31,4732.15,4737.17,135198841
DSEX,11/14/2019,4737.17,4740.33,4689.69,4710.36,114807750
DSEX,11/17/2019,4710.36,4726.03,4708.00,4717.39,125849047
DSEX,11/18/2019,4717.39,4738.51,4717.39,4722.01,133400400
DSEX,11/19/2019,4722.01,4738.21,4720.50,4722.37,128435394
DSEX,11/20/2019,4722.37,4732.47,4686.38,4691.93,122038342
DSEX,11/21/2019,4691.93,4722.76,4691.93,4706.66,146001349
DSEX,11/24/2019,4706.66,4722.31,4686.57,4688.42,134376870
DSEX,11/25/2019,4688.42,4706.19,4686.33,4693.62,159477829
DSEX,11/26/2019,4693.62,4726.29,4693.62,4722.30,227475494
DSEX,11/27/2019,4722.31,4765.43,4722.30,4730.34,215784670
DSEX,11/28/2019,4730.34,4749.51,4719.06,4731.43,187641736
DSEX,12/01/2019,4731.44,4764.32,4731.43,4758.81,242701500
DSEX,12/02/2019,4758.81,4796.14,4729.20,4734.59,228595688
DSEX,12/03/2019,4734.59,4748.14,4691.52,4697.35,160821294
DSEX,12/04/2019,4697.35,4729.28,4697.35,4702.98,193375172
DSEX,12/05/2019,4702.98,4723.42,4669.76,4671.33,177403887
DSEX,12/08/2019,4671.33,4683.42,4590.74,4596.00,139474172
DSEX,12/09/2019,4596.00,4619.11,4525.49,4533.75,104005491
DSEX,12/10/2019,4533.75,4572.95,4503.25,4506.93,109992875
DSEX,12/11/2019,4506.93,4539.93,4505.34,4512.39,109471417
DSEX,12/12/2019,4512.39,4532.68,4488.01,4514.44,131829340
DSEX,12/15/2019,4514.44,4523.45,4494.15,4498.49,121625590
DSEX,12/17/2019,4498.49,4501.61,4413.38,4419.82,108356124
DSEX,12/18/2019,4419.83,4428.04,4383.46,4417.95,97068775
DSEX,12/19/2019,4417.95,4467.86,4417.95,4456.83,107613118
DSEX,12/22/2019,4456.83,4456.83,4420.62,4430.95,102990371
DSEX,12/23/2019,4430.95,4435.64,4392.56,4394.44,101390810
DSEX,12/24/2019,4394.44,4415.32,4381.80,4390.67,84909360
DSEX,12/26/2019,4390.67,4434.63,4390.67,4418.83,99846045
